game_id,game_date,home_team,away_team,location,date,hour,game_string,away_score,home_score
401705702,06/04/2025,Atlanta Hawks,Utah Jazz,State Farm Arena,06/04/2025,22:00 UTC,"Utah Jazz vs Atlanta Hawks @ State Farm Arena, 2025-04-06 22:00 UTC",134.0,147.0
401705703,06/04/2025,Boston Celtics,Washington Wizards,TD Garden,06/04/2025,22:00 UTC,"Washington Wizards vs Boston Celtics @ TD Garden, 2025-04-06 22:00 UTC",90.0,124.0
401705704,06/04/2025,Cleveland Cavaliers,Sacramento Kings,Rocket Arena,06/04/2025,22:00 UTC,"Sacramento Kings vs Cleveland Cavaliers @ Rocket Arena, 2025-04-06 22:00 UTC",120.0,113.0
401705705,06/04/2025,Portland Trail Blazers,San Antonio Spurs,Moda Center,06/04/2025,22:00 UTC,"San Antonio Spurs vs Portland Trail Blazers @ Moda Center, 2025-04-06 22:00 UTC",109.0,120.0
401705706,06/04/2025,New York Knicks,Phoenix Suns,Madison Square Garden,06/04/2025,23:00 UTC,"Phoenix Suns vs New York Knicks @ Madison Square Garden, 2025-04-06 23:00 UTC",98.0,112.0
401705707,14/03/2025,New Orleans Pelicans,Orlando Magic,Smoothie King Center,14/03/2025,00:00 UTC,"Orlando Magic vs New Orleans Pelicans @ Smoothie King Center, 2025-03-14 00:00 UTC",113.0,93.0
401705708,07/04/2025,Denver Nuggets,Indiana Pacers,Ball Arena,07/04/2025,00:00 UTC,"Indiana Pacers vs Denver Nuggets @ Ball Arena, 2025-04-07 00:00 UTC",125.0,120.0
401705709,07/04/2025,Golden State Warriors,Houston Rockets,Chase Center,07/04/2025,00:30 UTC,"Houston Rockets vs Golden State Warriors @ Chase Center, 2025-04-07 00:30 UTC",106.0,96.0
401705710,07/04/2025,Detroit Pistons,Sacramento Kings,Little Caesars Arena,07/04/2025,23:00 UTC,"Sacramento Kings vs Detroit Pistons @ Little Caesars Arena, 2025-04-07 23:00 UTC",127.0,117.0
401705711,07/04/2025,Miami Heat,Philadelphia 76ers,Kaseya Center,07/04/2025,23:30 UTC,"Philadelphia 76ers vs Miami Heat @ Kaseya Center, 2025-04-07 23:30 UTC",105.0,117.0
401705712,08/04/2025,Charlotte Hornets,Memphis Grizzlies,Spectrum Center,08/04/2025,23:00 UTC,"Memphis Grizzlies vs Charlotte Hornets @ Spectrum Center, 2025-04-08 23:00 UTC",124.0,100.0
401705713,08/04/2025,Cleveland Cavaliers,Chicago Bulls,Rocket Arena,08/04/2025,23:00 UTC,"Chicago Bulls vs Cleveland Cavaliers @ Rocket Arena, 2025-04-08 23:00 UTC",113.0,135.0
401705714,08/04/2025,Indiana Pacers,Washington Wizards,Gainbridge Fieldhouse,08/04/2025,23:00 UTC,"Washington Wizards vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-08 23:00 UTC",98.0,104.0
401705715,08/04/2025,Orlando Magic,Atlanta Hawks,Kia Center,08/04/2025,23:00 UTC,"Atlanta Hawks vs Orlando Magic @ Kia Center, 2025-04-08 23:00 UTC",112.0,119.0
401705716,08/04/2025,Brooklyn Nets,New Orleans Pelicans,Barclays Center,08/04/2025,23:30 UTC,"New Orleans Pelicans vs Brooklyn Nets @ Barclays Center, 2025-04-08 23:30 UTC",114.0,119.0
401705717,08/04/2025,New York Knicks,Boston Celtics,Madison Square Garden,08/04/2025,23:30 UTC,"Boston Celtics vs New York Knicks @ Madison Square Garden, 2025-04-08 23:30 UTC",119.0,117.0
401705718,09/04/2025,Milwaukee Bucks,Minnesota Timberwolves,Fiserv Forum,09/04/2025,00:00 UTC,"Minnesota Timberwolves vs Milwaukee Bucks @ Fiserv Forum, 2025-04-09 00:00 UTC",103.0,110.0
401705719,09/04/2025,Oklahoma City Thunder,Los Angeles Lakers,Paycom Center,09/04/2025,00:00 UTC,"Los Angeles Lakers vs Oklahoma City Thunder @ Paycom Center, 2025-04-09 00:00 UTC",120.0,136.0
401705720,09/04/2025,Phoenix Suns,Golden State Warriors,PHX Arena,09/04/2025,02:00 UTC,"Golden State Warriors vs Phoenix Suns @ PHX Arena, 2025-04-09 02:00 UTC",133.0,95.0
401705721,09/04/2025,LA Clippers,San Antonio Spurs,Intuit Dome,09/04/2025,02:30 UTC,"San Antonio Spurs vs LA Clippers @ Intuit Dome, 2025-04-09 02:30 UTC",117.0,122.0
401705722,09/04/2025,Orlando Magic,Boston Celtics,Kia Center,09/04/2025,23:00 UTC,"Boston Celtics vs Orlando Magic @ Kia Center, 2025-04-09 23:00 UTC",76.0,96.0
401705723,09/04/2025,Washington Wizards,Philadelphia 76ers,Capital One Arena,09/04/2025,23:00 UTC,"Philadelphia 76ers vs Washington Wizards @ Capital One Arena, 2025-04-09 23:00 UTC",122.0,103.0
401705724,09/04/2025,Toronto Raptors,Charlotte Hornets,Scotiabank Arena,09/04/2025,23:30 UTC,"Charlotte Hornets vs Toronto Raptors @ Scotiabank Arena, 2025-04-09 23:30 UTC",96.0,126.0
401705725,09/04/2025,Dallas Mavericks,Los Angeles Lakers,American Airlines Center,09/04/2025,23:30 UTC,"Los Angeles Lakers vs Dallas Mavericks @ American Airlines Center, 2025-04-09 23:30 UTC",112.0,97.0
401705726,10/04/2025,Chicago Bulls,Miami Heat,United Center,10/04/2025,00:00 UTC,"Miami Heat vs Chicago Bulls @ United Center, 2025-04-10 00:00 UTC",111.0,119.0
401705727,11/04/2025,Milwaukee Bucks,New Orleans Pelicans,Fiserv Forum,11/04/2025,00:00 UTC,"New Orleans Pelicans vs Milwaukee Bucks @ Fiserv Forum, 2025-04-11 00:00 UTC",111.0,136.0
401705728,10/04/2025,Utah Jazz,Portland Trail Blazers,Delta Center,10/04/2025,01:00 UTC,"Portland Trail Blazers vs Utah Jazz @ Delta Center, 2025-04-10 01:00 UTC",126.0,133.0
401705729,10/04/2025,Golden State Warriors,San Antonio Spurs,Chase Center,10/04/2025,02:00 UTC,"San Antonio Spurs vs Golden State Warriors @ Chase Center, 2025-04-10 02:00 UTC",114.0,111.0
401705730,10/04/2025,Phoenix Suns,Oklahoma City Thunder,PHX Arena,10/04/2025,02:00 UTC,"Oklahoma City Thunder vs Phoenix Suns @ PHX Arena, 2025-04-10 02:00 UTC",125.0,112.0
401705731,10/04/2025,Sacramento Kings,Denver Nuggets,Golden 1 Center,10/04/2025,02:00 UTC,"Denver Nuggets vs Sacramento Kings @ Golden 1 Center, 2025-04-10 02:00 UTC",124.0,116.0
401705732,10/04/2025,LA Clippers,Houston Rockets,Intuit Dome,10/04/2025,02:30 UTC,"Houston Rockets vs LA Clippers @ Intuit Dome, 2025-04-10 02:30 UTC",117.0,134.0
401705733,10/04/2025,Detroit Pistons,New York Knicks,Little Caesars Arena,10/04/2025,23:00 UTC,"New York Knicks vs Detroit Pistons @ Little Caesars Arena, 2025-04-10 23:00 UTC",106.0,115.0
401705734,10/04/2025,Indiana Pacers,Cleveland Cavaliers,Gainbridge Fieldhouse,10/04/2025,23:00 UTC,"Cleveland Cavaliers vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-10 23:00 UTC",112.0,114.0
401705735,10/04/2025,Brooklyn Nets,Atlanta Hawks,Barclays Center,10/04/2025,23:30 UTC,"Atlanta Hawks vs Brooklyn Nets @ Barclays Center, 2025-04-10 23:30 UTC",133.0,109.0
401705736,11/04/2025,Memphis Grizzlies,Minnesota Timberwolves,FedExForum,11/04/2025,01:30 UTC,"Minnesota Timberwolves vs Memphis Grizzlies @ FedExForum, 2025-04-11 01:30 UTC",141.0,125.0
401705737,11/04/2025,Detroit Pistons,Milwaukee Bucks,Little Caesars Arena,11/04/2025,23:00 UTC,"Milwaukee Bucks vs Detroit Pistons @ Little Caesars Arena, 2025-04-11 23:00 UTC",125.0,119.0
401705738,11/04/2025,Indiana Pacers,Orlando Magic,Gainbridge Fieldhouse,11/04/2025,23:00 UTC,"Orlando Magic vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-11 23:00 UTC",129.0,115.0
401705739,11/04/2025,Philadelphia 76ers,Atlanta Hawks,Wells Fargo Center,11/04/2025,23:00 UTC,"Atlanta Hawks vs Philadelphia 76ers @ Wells Fargo Center, 2025-04-11 23:00 UTC",124.0,110.0
401705740,11/04/2025,Boston Celtics,Charlotte Hornets,TD Garden,11/04/2025,23:30 UTC,"Charlotte Hornets vs Boston Celtics @ TD Garden, 2025-04-11 23:30 UTC",94.0,130.0
401705741,11/04/2025,New York Knicks,Cleveland Cavaliers,Madison Square Garden,11/04/2025,23:30 UTC,"Cleveland Cavaliers vs New York Knicks @ Madison Square Garden, 2025-04-11 23:30 UTC",108.0,102.0
401705742,12/04/2025,Chicago Bulls,Washington Wizards,United Center,12/04/2025,00:00 UTC,"Washington Wizards vs Chicago Bulls @ United Center, 2025-04-12 00:00 UTC",89.0,119.0
401705743,12/04/2025,New Orleans Pelicans,Miami Heat,Smoothie King Center,12/04/2025,00:00 UTC,"Miami Heat vs New Orleans Pelicans @ Smoothie King Center, 2025-04-12 00:00 UTC",153.0,104.0
401705744,12/04/2025,Dallas Mavericks,Toronto Raptors,American Airlines Center,12/04/2025,00:30 UTC,"Toronto Raptors vs Dallas Mavericks @ American Airlines Center, 2025-04-12 00:30 UTC",102.0,124.0
401705745,12/04/2025,Minnesota Timberwolves,Brooklyn Nets,Target Center,12/04/2025,01:00 UTC,"Brooklyn Nets vs Minnesota Timberwolves @ Target Center, 2025-04-12 01:00 UTC",91.0,117.0
401705746,12/04/2025,Denver Nuggets,Memphis Grizzlies,Ball Arena,12/04/2025,01:00 UTC,"Memphis Grizzlies vs Denver Nuggets @ Ball Arena, 2025-04-12 01:00 UTC",109.0,117.0
401705747,12/04/2025,Utah Jazz,Oklahoma City Thunder,Delta Center,12/04/2025,01:30 UTC,"Oklahoma City Thunder vs Utah Jazz @ Delta Center, 2025-04-12 01:30 UTC",145.0,111.0
401705748,12/04/2025,Phoenix Suns,San Antonio Spurs,PHX Arena,12/04/2025,02:00 UTC,"San Antonio Spurs vs Phoenix Suns @ PHX Arena, 2025-04-12 02:00 UTC",98.0,117.0
401705749,12/04/2025,Portland Trail Blazers,Golden State Warriors,Moda Center,12/04/2025,02:00 UTC,"Golden State Warriors vs Portland Trail Blazers @ Moda Center, 2025-04-12 02:00 UTC",103.0,86.0
401705750,12/04/2025,Sacramento Kings,LA Clippers,Golden 1 Center,12/04/2025,02:00 UTC,"LA Clippers vs Sacramento Kings @ Golden 1 Center, 2025-04-12 02:00 UTC",101.0,100.0
401705751,12/04/2025,Los Angeles Lakers,Houston Rockets,crypto.com Arena,12/04/2025,02:30 UTC,"Houston Rockets vs Los Angeles Lakers @ crypto.com Arena, 2025-04-12 02:30 UTC",109.0,140.0
401705752,13/04/2025,Atlanta Hawks,Orlando Magic,State Farm Arena,13/04/2025,17:00 UTC,"Orlando Magic vs Atlanta Hawks @ State Farm Arena, 2025-04-13 17:00 UTC",105.0,117.0
401705753,13/04/2025,Boston Celtics,Charlotte Hornets,TD Garden,13/04/2025,17:00 UTC,"Charlotte Hornets vs Boston Celtics @ TD Garden, 2025-04-13 17:00 UTC",86.0,93.0
401705754,13/04/2025,Brooklyn Nets,New York Knicks,Barclays Center,13/04/2025,17:00 UTC,"New York Knicks vs Brooklyn Nets @ Barclays Center, 2025-04-13 17:00 UTC",113.0,105.0
401705755,13/04/2025,Cleveland Cavaliers,Indiana Pacers,Rocket Arena,13/04/2025,17:00 UTC,"Indiana Pacers vs Cleveland Cavaliers @ Rocket Arena, 2025-04-13 17:00 UTC",126.0,118.0
401705756,13/04/2025,Miami Heat,Washington Wizards,Kaseya Center,13/04/2025,17:00 UTC,"Washington Wizards vs Miami Heat @ Kaseya Center, 2025-04-13 17:00 UTC",119.0,118.0
401705757,13/04/2025,Philadelphia 76ers,Chicago Bulls,Wells Fargo Center,13/04/2025,17:00 UTC,"Chicago Bulls vs Philadelphia 76ers @ Wells Fargo Center, 2025-04-13 17:00 UTC",122.0,102.0
401705758,13/04/2025,Milwaukee Bucks,Detroit Pistons,Fiserv Forum,13/04/2025,17:00 UTC,"Detroit Pistons vs Milwaukee Bucks @ Fiserv Forum, 2025-04-13 17:00 UTC",133.0,140.0
401705759,13/04/2025,Houston Rockets,Denver Nuggets,Toyota Center (Houston),13/04/2025,19:30 UTC,"Denver Nuggets vs Houston Rockets @ Toyota Center (Houston), 2025-04-13 19:30 UTC",126.0,111.0
401705760,13/04/2025,Memphis Grizzlies,Dallas Mavericks,FedExForum,13/04/2025,19:30 UTC,"Dallas Mavericks vs Memphis Grizzlies @ FedExForum, 2025-04-13 19:30 UTC",97.0,132.0
401705761,13/04/2025,Minnesota Timberwolves,Utah Jazz,Target Center,13/04/2025,19:30 UTC,"Utah Jazz vs Minnesota Timberwolves @ Target Center, 2025-04-13 19:30 UTC",105.0,116.0
401705762,13/04/2025,New Orleans Pelicans,Oklahoma City Thunder,Smoothie King Center,13/04/2025,19:30 UTC,"Oklahoma City Thunder vs New Orleans Pelicans @ Smoothie King Center, 2025-04-13 19:30 UTC",115.0,100.0
401705763,13/04/2025,San Antonio Spurs,Toronto Raptors,Frost Bank Center,13/04/2025,19:30 UTC,"Toronto Raptors vs San Antonio Spurs @ Frost Bank Center, 2025-04-13 19:30 UTC",118.0,125.0
401705764,13/04/2025,Golden State Warriors,LA Clippers,Chase Center,13/04/2025,19:30 UTC,"LA Clippers vs Golden State Warriors @ Chase Center, 2025-04-13 19:30 UTC",124.0,119.0
401705765,13/04/2025,Portland Trail Blazers,Los Angeles Lakers,Moda Center,13/04/2025,19:30 UTC,"Los Angeles Lakers vs Portland Trail Blazers @ Moda Center, 2025-04-13 19:30 UTC",81.0,109.0
401705766,13/04/2025,Sacramento Kings,Phoenix Suns,Golden 1 Center,13/04/2025,19:30 UTC,"Phoenix Suns vs Sacramento Kings @ Golden 1 Center, 2025-04-13 19:30 UTC",98.0,109.0
401748704,20/02/2025,Los Angeles Lakers,Charlotte Hornets,crypto.com Arena,20/02/2025,03:00 UTC,"Charlotte Hornets vs Los Angeles Lakers @ crypto.com Arena, 2025-02-20 03:00 UTC",100.0,97.0
401748705,29/01/2025,Atlanta Hawks,Houston Rockets,State Farm Arena,29/01/2025,00:30 UTC,"Houston Rockets vs Atlanta Hawks @ State Farm Arena, 2025-01-29 00:30 UTC",100.0,96.0
401748706,16/03/2025,LA Clippers,Charlotte Hornets,Intuit Dome,16/03/2025,23:00 UTC,"Charlotte Hornets vs LA Clippers @ Intuit Dome, 2025-03-16 23:00 UTC",88.0,123.0
401752955,17/02/2025,Team Chuck,Team Kenny,Chase Center,17/02/2025,01:20 UTC,"Team Kenny vs Team Chuck @ Chase Center, 2025-02-17 01:20 UTC",,
401752956,17/02/2025,Team Shaq,Team Candace,Chase Center,17/02/2025,02:10 UTC,"Team Candace vs Team Shaq @ Chase Center, 2025-02-17 02:10 UTC",,
401752957,17/02/2025,Team Chuck,Team Shaq,Chase Center,17/02/2025,03:00 UTC,"Team Shaq vs Team Chuck @ Chase Center, 2025-02-17 03:00 UTC",,
401754705,18/03/2025,Los Angeles Lakers,San Antonio Spurs,crypto.com Arena,18/03/2025,02:30 UTC,"San Antonio Spurs vs Los Angeles Lakers @ crypto.com Arena, 2025-03-18 02:30 UTC",109.0,125.0
401754706,07/04/2025,New Orleans Pelicans,Milwaukee Bucks,Smoothie King Center,07/04/2025,00:30 UTC,"Milwaukee Bucks vs New Orleans Pelicans @ Smoothie King Center, 2025-04-07 00:30 UTC",111.0,107.0
401766458,15/04/2025,Orlando Magic,Atlanta Hawks,Kia Center,15/04/2025,23:30 UTC,"Atlanta Hawks vs Orlando Magic @ Kia Center, 2025-04-15 23:30 UTC",95.0,119.0
401766459,16/04/2025,Golden State Warriors,Memphis Grizzlies,Chase Center,16/04/2025,02:00 UTC,"Memphis Grizzlies vs Golden State Warriors @ Chase Center, 2025-04-16 02:00 UTC",116.0,121.0
401766460,16/04/2025,Chicago Bulls,Miami Heat,United Center,16/04/2025,23:30 UTC,"Miami Heat vs Chicago Bulls @ United Center, 2025-04-16 23:30 UTC",109.0,90.0
401766461,17/04/2025,Sacramento Kings,Dallas Mavericks,Golden 1 Center,17/04/2025,02:00 UTC,"Dallas Mavericks vs Sacramento Kings @ Golden 1 Center, 2025-04-17 02:00 UTC",120.0,106.0
401766462,18/04/2025,Atlanta Hawks,Miami Heat,State Farm Arena,18/04/2025,23:00 UTC,"Miami Heat vs Atlanta Hawks @ State Farm Arena, 2025-04-18 23:00 UTC",123.0,114.0
401766463,19/04/2025,Memphis Grizzlies,Dallas Mavericks,FedExForum,19/04/2025,01:30 UTC,"Dallas Mavericks vs Memphis Grizzlies @ FedExForum, 2025-04-19 01:30 UTC",106.0,120.0
401767816,20/04/2025,Cleveland Cavaliers,Miami Heat,Rocket Arena,20/04/2025,23:00 UTC,"Miami Heat vs Cleveland Cavaliers @ Rocket Arena, 2025-04-20 23:00 UTC",100.0,121.0
401767817,19/04/2025,Indiana Pacers,Milwaukee Bucks,Gainbridge Fieldhouse,19/04/2025,17:00 UTC,"Milwaukee Bucks vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-19 17:00 UTC",98.0,117.0
401767818,20/04/2025,Oklahoma City Thunder,Memphis Grizzlies,Paycom Center,20/04/2025,17:00 UTC,"Memphis Grizzlies vs Oklahoma City Thunder @ Paycom Center, 2025-04-20 17:00 UTC",80.0,131.0
401767819,19/04/2025,Denver Nuggets,LA Clippers,Ball Arena,19/04/2025,19:30 UTC,"LA Clippers vs Denver Nuggets @ Ball Arena, 2025-04-19 19:30 UTC",110.0,112.0
401767820,19/04/2025,New York Knicks,Detroit Pistons,Madison Square Garden,19/04/2025,22:00 UTC,"Detroit Pistons vs New York Knicks @ Madison Square Garden, 2025-04-19 22:00 UTC",112.0,123.0
401767821,20/04/2025,Los Angeles Lakers,Minnesota Timberwolves,crypto.com Arena,20/04/2025,00:30 UTC,"Minnesota Timberwolves vs Los Angeles Lakers @ crypto.com Arena, 2025-04-20 00:30 UTC",117.0,95.0
401767822,20/04/2025,Boston Celtics,Orlando Magic,TD Garden,20/04/2025,19:30 UTC,"Orlando Magic vs Boston Celtics @ TD Garden, 2025-04-20 19:30 UTC",86.0,103.0
401767823,21/04/2025,Houston Rockets,Golden State Warriors,Toyota Center (Houston),21/04/2025,01:30 UTC,"Golden State Warriors vs Houston Rockets @ Toyota Center (Houston), 2025-04-21 01:30 UTC",95.0,85.0
401768041,21/04/2025,New York Knicks,Detroit Pistons,Madison Square Garden,21/04/2025,23:30 UTC,"Detroit Pistons vs New York Knicks @ Madison Square Garden, 2025-04-21 23:30 UTC",100.0,94.0
401768061,22/04/2025,Denver Nuggets,LA Clippers,Ball Arena,22/04/2025,02:00 UTC,"LA Clippers vs Denver Nuggets @ Ball Arena, 2025-04-22 02:00 UTC",105.0,102.0
401768047,22/04/2025,Indiana Pacers,Milwaukee Bucks,Gainbridge Fieldhouse,22/04/2025,23:00 UTC,"Milwaukee Bucks vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-22 23:00 UTC",115.0,123.0
401767903,22/04/2025,Oklahoma City Thunder,Memphis Grizzlies,Paycom Center,22/04/2025,23:30 UTC,"Memphis Grizzlies vs Oklahoma City Thunder @ Paycom Center, 2025-04-22 23:30 UTC",99.0,118.0
401767915,23/04/2025,Los Angeles Lakers,Minnesota Timberwolves,crypto.com Arena,23/04/2025,02:00 UTC,"Minnesota Timberwolves vs Los Angeles Lakers @ crypto.com Arena, 2025-04-23 02:00 UTC",85.0,94.0
401768029,23/04/2025,Boston Celtics,Orlando Magic,TD Garden,23/04/2025,23:00 UTC,"Orlando Magic vs Boston Celtics @ TD Garden, 2025-04-23 23:00 UTC",100.0,109.0
401768035,23/04/2025,Cleveland Cavaliers,Miami Heat,Rocket Arena,23/04/2025,23:30 UTC,"Miami Heat vs Cleveland Cavaliers @ Rocket Arena, 2025-04-23 23:30 UTC",112.0,121.0
401767909,24/04/2025,Houston Rockets,Golden State Warriors,Toyota Center (Houston),24/04/2025,01:30 UTC,"Golden State Warriors vs Houston Rockets @ Toyota Center (Houston), 2025-04-24 01:30 UTC",94.0,109.0
401768042,24/04/2025,Detroit Pistons,New York Knicks,Little Caesars Arena,24/04/2025,23:00 UTC,"New York Knicks vs Detroit Pistons @ Little Caesars Arena, 2025-04-24 23:00 UTC",118.0,116.0
401767904,25/04/2025,Memphis Grizzlies,Oklahoma City Thunder,FedExForum,25/04/2025,01:30 UTC,"Oklahoma City Thunder vs Memphis Grizzlies @ FedExForum, 2025-04-25 01:30 UTC",114.0,108.0
401768062,25/04/2025,LA Clippers,Denver Nuggets,Intuit Dome,25/04/2025,02:00 UTC,"Denver Nuggets vs LA Clippers @ Intuit Dome, 2025-04-25 02:00 UTC",83.0,117.0
401768030,25/04/2025,Orlando Magic,Boston Celtics,Kia Center,25/04/2025,23:00 UTC,"Boston Celtics vs Orlando Magic @ Kia Center, 2025-04-25 23:00 UTC",93.0,95.0
401768048,26/04/2025,Milwaukee Bucks,Indiana Pacers,Fiserv Forum,26/04/2025,00:00 UTC,"Indiana Pacers vs Milwaukee Bucks @ Fiserv Forum, 2025-04-26 00:00 UTC",101.0,117.0
401768056,26/04/2025,Minnesota Timberwolves,Los Angeles Lakers,Target Center,26/04/2025,01:53 UTC,"Los Angeles Lakers vs Minnesota Timberwolves @ Target Center, 2025-04-26 01:53 UTC",104.0,116.0
401768036,26/04/2025,Miami Heat,Cleveland Cavaliers,Kaseya Center,26/04/2025,17:00 UTC,"Cleveland Cavaliers vs Miami Heat @ Kaseya Center, 2025-04-26 17:00 UTC",124.0,87.0
401767905,26/04/2025,Memphis Grizzlies,Oklahoma City Thunder,FedExForum,26/04/2025,19:30 UTC,"Oklahoma City Thunder vs Memphis Grizzlies @ FedExForum, 2025-04-26 19:30 UTC",117.0,115.0
401768063,26/04/2025,LA Clippers,Denver Nuggets,Intuit Dome,26/04/2025,22:00 UTC,"Denver Nuggets vs LA Clippers @ Intuit Dome, 2025-04-26 22:00 UTC",101.0,99.0
401767910,27/04/2025,Golden State Warriors,Houston Rockets,Chase Center,27/04/2025,00:30 UTC,"Houston Rockets vs Golden State Warriors @ Chase Center, 2025-04-27 00:30 UTC",93.0,104.0
401768043,27/04/2025,Detroit Pistons,New York Knicks,Little Caesars Arena,27/04/2025,17:00 UTC,"New York Knicks vs Detroit Pistons @ Little Caesars Arena, 2025-04-27 17:00 UTC",94.0,93.0
401768057,27/04/2025,Minnesota Timberwolves,Los Angeles Lakers,Target Center,27/04/2025,19:50 UTC,"Los Angeles Lakers vs Minnesota Timberwolves @ Target Center, 2025-04-27 19:50 UTC",113.0,116.0
401768031,27/04/2025,Orlando Magic,Boston Celtics,Kia Center,27/04/2025,23:00 UTC,"Boston Celtics vs Orlando Magic @ Kia Center, 2025-04-27 23:00 UTC",107.0,98.0
401768049,28/04/2025,Milwaukee Bucks,Indiana Pacers,Fiserv Forum,28/04/2025,01:30 UTC,"Indiana Pacers vs Milwaukee Bucks @ Fiserv Forum, 2025-04-28 01:30 UTC",129.0,103.0
401768037,28/04/2025,Miami Heat,Cleveland Cavaliers,Kaseya Center,28/04/2025,23:30 UTC,"Cleveland Cavaliers vs Miami Heat @ Kaseya Center, 2025-04-28 23:30 UTC",138.0,83.0
401767911,29/04/2025,Golden State Warriors,Houston Rockets,Chase Center,29/04/2025,02:00 UTC,"Houston Rockets vs Golden State Warriors @ Chase Center, 2025-04-29 02:00 UTC",106.0,109.0
401768050,29/04/2025,Indiana Pacers,Milwaukee Bucks,Gainbridge Fieldhouse,29/04/2025,22:00 UTC,"Milwaukee Bucks vs Indiana Pacers @ Gainbridge Fieldhouse, 2025-04-29 22:00 UTC",118.0,119.0
401768044,29/04/2025,New York Knicks,Detroit Pistons,Madison Square Garden,29/04/2025,23:30 UTC,"Detroit Pistons vs New York Knicks @ Madison Square Garden, 2025-04-29 23:30 UTC",106.0,103.0
401768032,30/04/2025,Boston Celtics,Orlando Magic,TD Garden,30/04/2025,00:30 UTC,"Orlando Magic vs Boston Celtics @ TD Garden, 2025-04-30 00:30 UTC",89.0,120.0
401768064,30/04/2025,Denver Nuggets,LA Clippers,Ball Arena,30/04/2025,02:00 UTC,"LA Clippers vs Denver Nuggets @ Ball Arena, 2025-04-30 02:00 UTC",115.0,131.0
401767912,30/04/2025,Houston Rockets,Golden State Warriors,Toyota Center (Houston),30/04/2025,23:30 UTC,"Golden State Warriors vs Houston Rockets @ Toyota Center (Houston), 2025-04-30 23:30 UTC",116.0,131.0
401768058,01/05/2025,Los Angeles Lakers,Minnesota Timberwolves,crypto.com Arena,01/05/2025,02:00 UTC,"Minnesota Timberwolves vs Los Angeles Lakers @ crypto.com Arena, 2025-05-01 02:00 UTC",103.0,96.0
401768045,01/05/2025,Detroit Pistons,New York Knicks,Little Caesars Arena,01/05/2025,23:30 UTC,"New York Knicks vs Detroit Pistons @ Little Caesars Arena, 2025-05-01 23:30 UTC",116.0,113.0
